id,name,legal_name,idno,niche,niche_label,owner_or_manager,locality,sector,address,phone,email,instagram,facebook,telegram,whatsapp,maps_url,outreach_status,demo_site_url,website_status,verified_at,confidence,purchase_score,estimated_budget_mdl,recommended_approach,source_1,source_2,source_3,website_check_summary,notes
"chisinau-craft-karagani-winery-285","KaraGani Winery","","","craft","Ремесленные бренды","","Chișinău","Vulcănești","Krupskaia 31, Vulcănești","+37369124996","","","","","","","новый","","verified_no_site","2026-07-15","high","7","6 000–14 000","Предложить винодельне сайт с туризмом, дегустациями, картой, фото и формой бронирования.","https://g0.md/en/explore/karagani-winery","https://www.google.com/maps/search/KaraGani%20Winery%20Krupskaia%2031%20Vulcanesti","","brand_exact_search: ""KaraGani Winery"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""KaraGani Winery"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""KaraGani Winery"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: KaraGani Winery social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+37369124996"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: karaganiwinery.md karaganiwinery.com karaganiwinery.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-karaoke-krokus-286","Karaoke Krokus","","","coffee","Кофейни","","Chișinău","Botanica","Bulevardul Decebal 80/1, Chișinău","+37379956799","","","","","","","новый","","verified_no_site","2026-07-15","high","7","6 000–15 000","Предложить караоке сайтом с меню, бронью, фото залов, расписанием и картой.","https://g0.md/en/explore/karaoke-krokus","https://www.google.com/maps/search/Karaoke%20Krokus%20Decebal%2080%2F1%20Chisinau","","brand_exact_search: ""Karaoke Krokus"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Karaoke Krokus"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Karaoke Krokus"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Karaoke Krokus social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+37379956799"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: karaokekrokus.md karaokekrokus.com karaokekrokus.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-nest-specialty-coffee-287","NEST Specialty Coffee","","","coffee","Кофейни","","Chișinău","Centru","Strada Tighina 20, Chișinău","","","","","","","","новый","","verified_no_site","2026-07-15","medium","6","6 000–14 000","Предложить specialty coffee сайт с меню, зерном, картой, отзывами и Instagram-блоком.","https://g0.md/en/explore/nest-specialty-coffee","https://www.google.com/maps/search/NEST%20Specialty%20Coffee%20Tighina%2020%20Chisinau","","brand_exact_search: ""NEST Specialty Coffee"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""NEST Specialty Coffee"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""NEST Specialty Coffee"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: NEST Specialty Coffee social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""NEST Specialty Coffee"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: nestspecialtycoffee.md nestspecialtycoffee.com nestspecialtycoffee.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-craft-novak-winery-288","Novak Winery","","","craft","Ремесленные бренды","","Chișinău","Tartaul","Tartaul, Cantemir","","","","","","","","новый","","verified_no_site","2026-07-15","medium","6","6 000–14 000","Предложить винодельне сайт с дегустациями, каталогом, картой и заявками от туристов.","https://g0.md/en/explore/novak-winery","https://www.google.com/maps/search/Novak%20Winery%20Tartaul","","brand_exact_search: ""Novak Winery"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Novak Winery"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Novak Winery"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Novak Winery social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""Novak Winery"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: novakwinery.md novakwinery.com novakwinery.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-o-cafe-drive-289","O'Cafe Drive","","","coffee","Кофейни","","Chișinău","Cricova","Cricova, Chișinău","","","","","","","","новый","","verified_no_site","2026-07-15","medium","6","5 000–12 000","Предложить точке напитков сайт с ассортиментом, картой, сезонными предложениями и быстрым маршрутом.","https://g0.md/en/explore/o-cafe-drive-bere-vie-cvas-natural","https://www.google.com/maps/search/O%27Cafe%20Drive%20Cricova","","brand_exact_search: ""O'Cafe Drive"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""O'Cafe Drive"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""O'Cafe Drive"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: O'Cafe Drive social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""O'Cafe Drive"" phone Chișinău => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: ocafedrive.md ocafedrive.com ocafedrive.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-rozmarin-cafe-290","Rozmarin Cafe","","","coffee","Кофейни","","Chișinău","Centru","Bulevardul Ștefan cel Mare și Sfînt 202, Chișinău","+37368023330","","","","","","","новый","","verified_no_site","2026-07-15","high","7","6 000–14 000","Предложить кафе сайт с меню, фото, отзывами, картой и сезонными предложениями.","https://g0.md/en/explore/rozmarin-cafe","https://www.google.com/maps/search/Rozmarin%20Cafe%20Stefan%20cel%20Mare%20202%20Chisinau","","brand_exact_search: ""Rozmarin Cafe"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Rozmarin Cafe"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Rozmarin Cafe"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Rozmarin Cafe social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+37368023330"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: rozmarincafe.md rozmarincafe.com rozmarincafe.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-tarantino-billiard-pub-291","Tarantino Billiard Pub","","","coffee","Кофейни","","Chișinău","Botanica","Nikolai Zelinski 36, Chișinău","+37369080328","","","","","","","новый","","verified_no_site","2026-07-15","high","7","6 000–15 000","Предложить пабу сайт с бронированием столов, меню, фото, событиями и картой.","https://g0.md/en/explore/tarantino-billiard-pub","https://www.google.com/maps/search/Tarantino%20Billiard%20Pub%20Zelinski%2036%20Chisinau","","brand_exact_search: ""Tarantino Billiard Pub"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Tarantino Billiard Pub"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Tarantino Billiard Pub"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Tarantino Billiard Pub social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+37369080328"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: tarantinobilliardpub.md tarantinobilliardpub.com tarantinobilliardpub.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-via-wine-bar-292","Via Wine Bar","","","coffee","Кофейни","","Chișinău","Centru","Strada Alexandru Hajdeu 122, Chișinău","+37378505050","","","","","","","новый","","verified_no_site","2026-07-15","high","7","6 000–14 000","Предложить wine bar сайт с дегустациями, меню, мероприятиями, картой и бронью.","https://g0.md/en/explore/via-wine-bar","https://www.google.com/maps/search/Via%20Wine%20Bar%20Alexandru%20Hajdeu%20122%20Chisinau","","brand_exact_search: ""Via Wine Bar"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Via Wine Bar"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Via Wine Bar"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Via Wine Bar social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+37378505050"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: viawinebar.md viawinebar.com viawinebar.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-coffee-pensiunea-aroma-lemnului-293","Pensiunea Aroma Lemnului","","","coffee","Кофейни","","Chișinău","Văleni","R34, Văleni, Cahul","+40720816319","","","","","","","новый","","verified_no_site","2026-07-15","high","7","6 000–15 000","Предложить пансиону сайт с размещением, фото, маршрутами, бронированием и отзывами.","https://g0.md/en/explore/pensiunea-aroma-lemnului","https://www.google.com/maps/search/Pensiunea%20Aroma%20Lemnului%20Valeni%20Cahul","","brand_exact_search: ""Pensiunea Aroma Lemnului"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Pensiunea Aroma Lemnului"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Pensiunea Aroma Lemnului"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Pensiunea Aroma Lemnului social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+40720816319"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: pensiuneaaromalemnului.md pensiuneaaromalemnului.com pensiuneaaromalemnului.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
"chisinau-yoga-rise-art-yoga-space-294","Rise Art & Yoga Space","","","yoga","Йога, пилатес, растяжка","","Chișinău","Centru","Strada Vasile Alecsandri 141, Chișinău","+37379286986","","","","","","","новый","","verified_no_site","2026-07-15","high","8","7 000–15 000","Предложить студии сайт с расписанием, преподавателями, записью на классы и страницей арт-событий.","https://g0.md/en/explore/rise-art-and-yoga-space","https://www.google.com/maps/search/Rise%20Art%20Yoga%20Space%20Vasile%20Alecsandri%20141%20Chisinau","","brand_exact_search: ""Rise Art & Yoga Space"" website OR ""official site"" OR ""site oficial"" Chișinău => no_owned_site_found_in_public_search_checkpoint || brand_md_domain_search: ""Rise Art & Yoga Space"" site:.md => no_owned_md_domain_found_in_public_search_checkpoint || builder_search: ""Rise Art & Yoga Space"" site:tilda.ws OR site:wixsite.com OR site:sites.google.com => no_builder_landing_found_in_public_search_checkpoint || bio_link_check: Rise Art & Yoga Space social profile website field => no_owned_website_link_recorded_in_checked_public_sources || phone_exact_search: ""+37379286986"" => no_owned_site_found_from_phone_search_checkpoint || probable_domain_check: riseartyogaspace.md riseartyogaspace.com riseartyogaspace.ro => no_probable_owned_domain_confirmed_in_checkpoint","Checkpoint 1: public-source verification recorded; repeat website check before outreach."
